year,unitid,inst_name,state_abbr,inst_control,institution_level,number_admitted,number_applied,reqt_hs_rank,reqt_test_scores,reqt_other_test,reqt_toefl,years_college_reqd,open_admissions_policy,reqt_hs_gpa,reqt_hs_record,reqt_college_prep,reqt_recommendations,reqt_competencies,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,inst_status,degree_granting,open_public,postsec_public_active_title_iv,inst_category,primarily_postsecondary,offering_highest_degree,offering_highest_level,offering_undergrad,inst_affiliation,student_faculty_ratio,tuition_payment_plan
"2019","119173","Mount Saint Mary's University","CA","Private not-for-profit","Four or more years","1941","2165","Recommended","Required","Neither required nor recommended","Required","Not applicable","No","Required","Required","Recommended","Required","Neither required nor recommended","370","93","65","16","470","590","450","580","17","22","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","Yes","Doctor's degree, professional practice","Doctor's degree","Yes","Private not-for-profit (religious affiliation)","10","Yes"
"2019","119164","Mt San Antonio College","CA","Public","At least two but less than four years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","Associate's degree","Yes","Public","24","No"
"2019","119216","Mt San Jacinto Community College District","CA","Public","At least two but less than four years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","Associate's degree","Yes","Public","29","Yes"
"2019","398130","Mt Sierra College","CA","Private for-profit","Four or more years","","","","","","","","","","","","","","","","","","","","","","","","","","","","Out of business","Yes","Yes","Institution is not active in current universe","Not applicable","Yes","Bachelor's degree","Bachelor's degree","Yes","","",""
"2019","382258","Mt. Diablo Adult Education-Mt. Diablo USD","CA","Public","Less than two years (below associate's)","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","No","Yes","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Yes","Non–degree granting","At least one, but less than two academic years","Yes","Public","5","Yes"
"2019","118189","MTI Business College Inc","CA","Private for-profit","Less than two years (below associate's)","","","","","","","","","","","","","","","","","","","","","","","","","","","","Out of business","No","Yes","Institution is not active in current universe","Not applicable","Yes","Non–degree granting","At least one, but less than two academic years","Yes","","",""
"2019","118198","MTI College","CA","Private for-profit","At least two but less than four years","47","58","Neither required nor recommended","Neither required nor recommended","Required","Neither required nor recommended","Not applicable","No","Neither required nor recommended","Neither required nor recommended","Neither required nor recommended","Required","Required","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","At least two, but less than four academic years","Yes","Private for-profit","21","Yes"
"2019","119270","Musicians Institute","CA","Private for-profit","Four or more years","426","620","Neither required nor recommended","Recommended","Required","Required","Not applicable","No","Recommended","Required","Recommended","Recommended","Required","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","Yes","Bachelor's degree","Bachelor's degree","Yes","Private for-profit","4","Yes"
"2019","490337","My Beauty & Barber College","CA","Private for-profit","Less than two years (below associate's)","5","5","Neither required nor recommended","Neither required nor recommended","Neither required nor recommended","Neither required nor recommended","Not applicable","No","Neither required nor recommended","Required","Neither required nor recommended","Neither required nor recommended","Neither required nor recommended","","","","","","","","","","","","","","","Active","No","Yes","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Yes","Non–degree granting","At least one, but less than two academic years","Yes","Private for-profit","25","Yes"
"2019","439747","My Le's Beauty College","CA","Private for-profit","Less than two years (below associate's)","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","No","Yes","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Yes","Non–degree granting","At least one, but less than two academic years","Yes","Private for-profit","30","Yes"
"2019","119331","Napa Valley College","CA","Public","At least two but less than four years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","Associate's degree","Yes","Public","18","No"
"2019","455868","National Career College","CA","Private for-profit","At least two but less than four years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","Associate's degree","Yes","Private for-profit","22","Yes"
"2019","371964","National Career Education","CA","Private for-profit","At least two but less than four years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","Associate's degree","Yes","Private for-profit","18","Yes"
"2019","119553","National Holistic Institute","CA","Private for-profit","Less than two years (below associate's)","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","No","Yes","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Yes","Non–degree granting","At least one, but less than two academic years","Yes","Private for-profit","22","Yes"
"2019","447759","National Polytechnic College","CA","Private for-profit","At least two but less than four years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, associate's and certificates","Yes","Associate's degree","At least two, but less than four academic years","Yes","Private for-profit","20","Yes"
"2019","119605","National University","CA","Private not-for-profit","Four or more years","153","171","Considered","Considered","Neither required nor recommended","Required","Not applicable","No","Required","Considered","Neither required nor recommended","Neither required nor recommended","Considered","2","8","0","0","370","600","380","570","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","Yes","Doctor's degree, professional practice","Doctor's degree","Yes","Private not-for-profit (no religious affiliation)","16","No"
"2019","119678","Naval Postgraduate School","CA","Public","Four or more years","","","","","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","","Active","Yes","No","Non-Title IV postsecondary institution that is NOT open to the public","Degree-granting, graduate with no undergraduate degrees","Yes","Doctor's degree, research/scholarship","Doctor's degree","No","Public","","No"
"2019","461148","New York Film Academy","CA","Private for-profit","Four or more years","","","","","","","Not applicable","Yes","","","","","","","","","","","","","","","","","","","","Active","Yes","Yes","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","Yes","Master's degree","Master's degree","Yes","Private for-profit","4","Yes"
